family_id,location,province,core_region,is_focal_family,unweighted_degree,weighted_degree,betweenness,eigenvector,component_id,in_giant_component
"Liang family, zhang le, Fujian","zhang le, Fujian",Fujian,Other,TRUE,20,33,0.02524851306573399,9.66584294538243e-5,3,TRUE
"Shen family, Jiaxing, Zhejiang","Jiaxing, Zhejiang",Zhejiang,Zhejiang,TRUE,24,32,0.0086903741846724,7.465018867525202e-5,3,TRUE
"Zhang family, lou xian, Jiangsu","lou xian, Jiangsu",Jiangsu,Jiangsu,TRUE,20,31,0.02007651758849335,2.5336200936173126e-4,3,TRUE
"Tao family, an hua, Hunan","an hua, Hunan",Hunan,Other,TRUE,15,31,0.03648494907027451,2.2414026035172488e-4,3,TRUE
"Wang family, Xiushui, Zhejiang","Xiushui, Zhejiang",Zhejiang,Zhejiang,TRUE,16,30,0.01346508558127197,9.78063623969693e-5,3,TRUE
"Wang family, Taicang, Jiangsu","Taicang, Jiangsu",Jiangsu,Jiangsu,TRUE,20,30,0.01018971801579496,3.1826472873573415e-4,3,TRUE
"ma family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,TRUE,4,30,6.144993924835551e-4,0.12097420265518806,3,TRUE
"Wu family, Wuxian, Jiangsu","Wuxian, Jiangsu",Jiangsu,Jiangsu,TRUE,17,29,0.0067892050749325,1.62809312645245e-4,3,TRUE
"Zhang family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,TRUE,20,28,0.00473379953865079,1.5434942505027278e-4,3,TRUE
"tong family, Yinxian, Zhejiang","Yinxian, Zhejiang",Zhejiang,Zhejiang,TRUE,18,28,0.0089572049369166,4.157796354175821e-6,3,TRUE
"Liu family, bao ying, Jiangsu","bao ying, Jiangsu",Jiangsu,Jiangsu,TRUE,7,27,0.00700184267665419,1.1279809725745507e-4,3,TRUE
"Qian family, Wujin, Jiangsu","Wujin, Jiangsu",Jiangsu,Jiangsu,TRUE,10,27,0.00812062042531354,0.00101633669118714,3,TRUE
"Chen family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,TRUE,21,27,0.0107410970384178,6.020667191977528e-5,3,TRUE
"zuo family, Yanghu, Jiangsu","Yanghu, Jiangsu",Jiangsu,Jiangsu,TRUE,16,26,0.01151583910521878,4.439931134088973e-4,3,TRUE
"Xu family, Kunshan, Jiangsu","Kunshan, Jiangsu",Jiangsu,Jiangsu,TRUE,16,26,0.02691295112237876,0.00522702966483984,3,TRUE
"zuo family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,TRUE,7,25,0.00122872494388311,0.08873883228209166,3,TRUE
"Zhang family, nan pi, Zhili","nan pi, Zhili",Zhili,Other,TRUE,14,25,0.02487131979262197,7.504813522213604e-6,3,TRUE
"Yang family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,TRUE,14,25,0.0145287193423116,0.00477275378863006,3,TRUE
"Cheng family, xin jian, Jiangxi","xin jian, Jiangxi",Jiangxi,Other,TRUE,15,25,0.01362901598218717,6.672448848119722e-5,3,TRUE
"Ji family, xian xian, Zhili","xian xian, Zhili",Zhili,Other,TRUE,12,25,0.03585554207344618,2.2329411395681376e-4,3,TRUE
"Zhu family, ping hu, Zhejiang","ping hu, Zhejiang",Zhejiang,Zhejiang,TRUE,14,24,0.00975161792158451,0.00497824501951941,3,TRUE
"Sun family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,TRUE,13,23,0.00400866834823348,5.423908699043599e-6,3,TRUE
"ceng family, xiang xiang, Hunan","xiang xiang, Hunan",Hunan,Other,TRUE,16,23,0.00789890803433614,3.445023280314824e-7,3,TRUE
"Shen family, gui an, Zhejiang","gui an, Zhejiang",Zhejiang,Zhejiang,TRUE,18,23,0.01492263539495373,2.0553646866836936e-4,3,TRUE
"wan family, Yixing, Jiangsu","Yixing, Jiangsu",Jiangsu,Jiangsu,TRUE,7,22,0.00866460573866852,9.659749445274812e-5,3,TRUE
"Zhang family, hai yan, Zhejiang","hai yan, Zhejiang",Zhejiang,Zhejiang,TRUE,10,22,0.00510494548782461,1.5091611797920132e-4,3,TRUE
"Zhu family, da xing, Zhili","da xing, Zhili",Zhili,Other,TRUE,17,22,0.01126301076040283,1.4430773256569451e-5,3,TRUE
"Wang family, xin yang, Jiangsu","xin yang, Jiangsu",Jiangsu,Jiangsu,TRUE,3,22,6.144993924835551e-4,2.666093565803099e-4,3,TRUE
"fan family, Yinxian, Zhejiang","Yinxian, Zhejiang",Zhejiang,Zhejiang,TRUE,8,22,0.0196622005924278,2.6294527765760826e-6,3,TRUE
"Jiang family, Haining, Zhejiang","Haining, Zhejiang",Zhejiang,Zhejiang,TRUE,14,22,0.01429751683643444,7.710280266918747e-5,3,TRUE
"Ruan family, Yizheng, Jiangsu","Yizheng, Jiangsu",Jiangsu,Jiangsu,TRUE,12,22,0.01235293283083755,2.827456537587228e-4,3,TRUE
"Wu family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,TRUE,7,21,0.00319860078159722,0.05870517170236054,3,TRUE
"Cao family, Shanghai, Jiangsu","Shanghai, Jiangsu",Jiangsu,Jiangsu,TRUE,12,21,0.00669378058519657,8.202166042314833e-6,3,TRUE
"Shen family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,TRUE,18,21,0.00922059441953859,8.472123923930269e-5,3,TRUE
"Xu family, de qing, Zhejiang","de qing, Zhejiang",Zhejiang,Zhejiang,TRUE,12,21,0.00572001538256649,0.00492161776958954,3,TRUE
"Lu family, tong xiang, Zhejiang","tong xiang, Zhejiang",Zhejiang,Zhejiang,TRUE,14,21,0.00833000388215376,5.265246281296035e-5,3,TRUE
"hua family, Wuxi, Jiangsu","Wuxi, Jiangsu",Jiangsu,Jiangsu,TRUE,14,20,0.00415006162793595,6.551277991239834e-5,3,TRUE
"Zhang family, Kunshan, Jiangsu","Kunshan, Jiangsu",Jiangsu,Jiangsu,TRUE,17,19,0.00451783020374049,2.0621931926557298e-5,3,TRUE
"Yang family, jin kui, Jiangsu","jin kui, Jiangsu",Jiangsu,Jiangsu,TRUE,12,19,0.01375855194295269,1.9420756423988637e-4,3,TRUE
"xie family, nan kang, Jiangxi","nan kang, Jiangxi",Jiangxi,Other,TRUE,12,19,0.00722634672534898,2.392106772654533e-4,3,TRUE
"Zhao family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,TRUE,13,19,0.00550762880183846,2.461178601919514e-5,3,TRUE
"Lu family, ping hu, Zhejiang","ping hu, Zhejiang",Zhejiang,Zhejiang,TRUE,12,19,0.00468400610154447,1.2540184400657982e-4,3,TRUE
"Chen family, min xian, Fujian","min xian, Fujian",Fujian,Other,TRUE,14,19,0.00777138176285928,1.023268589026178e-6,3,TRUE
"qiao family, bao ying, Jiangsu","bao ying, Jiangsu",Jiangsu,Jiangsu,TRUE,4,18,0.01027260058388396,0.00476724996609135,3,TRUE
"Li family, lin chuan, Jiangxi","lin chuan, Jiangxi",Jiangxi,Other,TRUE,12,18,0.00754628439181584,0.00501532242161471,3,TRUE
"Bi family, zhen yang, Jiangsu","zhen yang, Jiangsu",Jiangsu,Jiangsu,TRUE,14,18,0.01725215064029324,2.4964475836173857e-4,3,TRUE
"Wang family, zhang zhou, Jiangsu","zhang zhou, Jiangsu",Jiangsu,Jiangsu,TRUE,14,18,0.00739659698728124,1.1134321467331922e-4,3,TRUE
"han family, yuan he, Jiangsu","yuan he, Jiangsu",Jiangsu,Jiangsu,TRUE,10,18,0.00697975282921198,9.819401228935108e-5,3,TRUE
"Ye family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,TRUE,7,17,0.00814074774498713,0.04502347636842356,3,TRUE
"Zhou family, Yixing, Jiangsu","Yixing, Jiangsu",Jiangsu,Jiangsu,TRUE,5,17,0.00211268396301721,8.695585144455794e-5,3,TRUE
"zuo family, xiang yin, Hunan","xiang yin, Hunan",Hunan,Other,TRUE,9,17,0.00882761116525559,5.664629759901101e-6,3,TRUE
"Xu family, de qing, Zhejiang","de qing, Zhejiang",Zhejiang,Zhejiang,TRUE,13,17,0.00653745383838027,1.5986307400997637e-4,3,TRUE
"ceng family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,TRUE,9,17,0.0054725999631775,9.845911887729826e-5,3,TRUE
"Zhu family, Yuyao, Zhejiang","Yuyao, Zhejiang",Zhejiang,Zhejiang,TRUE,13,17,0.00689490773335436,2.9191646571491997e-6,3,TRUE
"Liang family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,TRUE,10,17,0.00962895993604533,3.108495618246547e-4,3,TRUE
"Wang family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,TRUE,11,17,0.0061053782480176904,5.746805659401083e-5,3,TRUE
"Wang family, gao you, Jiangsu","gao you, Jiangsu",Jiangsu,Jiangsu,TRUE,12,17,0.0104218896148416,5.5500971191885275e-5,3,TRUE
"yu family, Jintan, Jiangsu","Jintan, Jiangsu",Jiangsu,Jiangsu,TRUE,12,16,0.00571625006766156,3.270658699386737e-4,3,TRUE
"Wu family, Yixing, Jiangsu","Yixing, Jiangsu",Jiangsu,Jiangsu,TRUE,4,16,0.0098656727330682,0.01000722448259138,3,TRUE
"Sun family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,TRUE,9,16,0.00417826725958738,7.80686498442495e-4,3,TRUE
"song family, zhang zhou, Jiangsu","zhang zhou, Jiangsu",Jiangsu,Jiangsu,TRUE,10,16,0.00301453393297228,3.050966818483568e-4,3,TRUE
"Zhang family, unknown",unknown,qi ta,Other,FALSE,15,16,0.00795467990044129,0.0099946306654428,3,TRUE
"Zhang family, Wuxian, Jiangsu","Wuxian, Jiangsu",Jiangsu,Jiangsu,TRUE,14,16,0.00565602784927312,2.85110981038952e-5,3,TRUE
"gui family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,TRUE,13,16,0.0039913935398515,3.0313342794079373e-5,3,TRUE
"peng family, nan chang, Jiangxi","nan chang, Jiangxi",Jiangxi,Other,TRUE,8,16,0.02122469217751949,0.00951821918557229,3,TRUE
"Yang family, Wujin, Jiangsu","Wujin, Jiangsu",Jiangsu,Jiangsu,TRUE,5,16,0.0063594114936032,7.324102525491501e-4,3,TRUE
"Wang family, fu shan, Shandong","fu shan, Shandong",Shandong,Other,TRUE,13,16,0.00650671517670189,6.406791150499864e-7,3,TRUE
"Weng family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,TRUE,10,16,0.00667921223952806,4.522395404732543e-5,3,TRUE
"dong family, Yanghu, Jiangsu","Yanghu, Jiangsu",Jiangsu,Jiangsu,TRUE,7,16,0.02852349268967534,4.750792191543785e-4,3,TRUE
"wei family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,TRUE,11,16,0.00401022011437611,7.475276802180055e-5,3,TRUE
"Wu family, Wujin, Jiangsu","Wujin, Jiangsu",Jiangsu,Jiangsu,TRUE,7,15,8.743745811942922e-4,7.410319389026324e-4,3,TRUE
"pang family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,TRUE,10,15,0.00294281038905606,7.885555170364833e-5,3,TRUE
"Zhu family, Xiushui, Zhejiang","Xiushui, Zhejiang",Zhejiang,Zhejiang,TRUE,11,15,0.00627775664637413,1.38259136615017e-5,3,TRUE
"cha family, wan ping, Zhili","wan ping, Zhili",Zhili,Other,TRUE,12,15,0.00787357012736987,4.024964946306926e-7,3,TRUE
"Shen family, hai yan, Zhejiang","hai yan, Zhejiang",Zhejiang,Zhejiang,TRUE,11,15,0.00460974952760131,2.664556411492646e-5,3,TRUE
"Wang family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,TRUE,11,15,0.00910638443144063,3.644645918773497e-5,3,TRUE
"Gu family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,TRUE,10,15,0.00555874580418409,0.00495875297775228,3,TRUE
"Gong family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,TRUE,10,15,0.00469810891737018,2.241291496202025e-4,3,TRUE
"Yu family, Shanyin, Zhejiang","Shanyin, Zhejiang",Zhejiang,Zhejiang,TRUE,7,14,0.00266362483990565,1.0098281245416977e-6,3,TRUE
"Yu family, de qing, Zhejiang","de qing, Zhejiang",Zhejiang,Zhejiang,TRUE,9,14,0.00741954161010707,6.217776498704014e-5,3,TRUE
"Feng family, tong xiang, Zhejiang","tong xiang, Zhejiang",Zhejiang,Zhejiang,TRUE,8,14,0.00163035853374164,1.4737371403246556e-5,3,TRUE
"Wu family, gui an, Zhejiang","gui an, Zhejiang",Zhejiang,Zhejiang,TRUE,10,14,0.00515362530452269,3.606283347239017e-5,3,TRUE
"Zhou family, xiang tan, Hunan","xiang tan, Hunan",Hunan,Other,TRUE,10,14,0.00769872259523941,5.219816631217981e-5,3,TRUE
"ji family, jiang yin, Jiangsu","jiang yin, Jiangsu",Jiangsu,Jiangsu,TRUE,10,14,0.00611509960649949,1.6755508957453824e-6,3,TRUE
"Zhang family, Huating, Jiangsu","Huating, Jiangsu",Jiangsu,Jiangsu,TRUE,13,14,0.00954702211969611,1.3253677835077032e-5,3,TRUE
"Zhang family, ping hu, Zhejiang","ping hu, Zhejiang",Zhejiang,Zhejiang,TRUE,12,14,0.00162783919576889,1.1923381209661366e-6,3,TRUE
"Zhang family, feng run, Zhili","feng run, Zhili",Zhili,Other,TRUE,9,14,0.00516463371609927,9.896768630675075e-7,3,TRUE
"Zhu family, Yixing, Jiangsu","Yixing, Jiangsu",Jiangsu,Jiangsu,TRUE,4,14,0.00133141535038103,2.5481280957521004e-5,3,TRUE
"Zhu family, Jiaxing, Zhejiang","Jiaxing, Zhejiang",Zhejiang,Zhejiang,TRUE,9,14,0.00166159923740735,5.894784029575891e-6,3,TRUE
"Hu family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,TRUE,9,14,0.00198995751720703,7.892645018746404e-5,3,TRUE
"Jiang family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,TRUE,9,14,0.00123858322290691,4.5187203787183184e-4,3,TRUE
"yan family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,TRUE,8,14,0.0065231000015609,5.649125306824615e-6,3,TRUE
"fei family, Wujin, Jiangsu","Wujin, Jiangsu",Jiangsu,Jiangsu,TRUE,10,14,0.00241341037343669,2.1050743891625928e-6,3,TRUE
"Qian family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,TRUE,11,14,0.00131357003974073,7.604584807145649e-5,3,TRUE
"Chen family, Xiushui, Zhejiang","Xiushui, Zhejiang",Zhejiang,Zhejiang,TRUE,6,14,0.00205846342838631,9.747685063789764e-6,3,TRUE
"Chen family, xin shui, Hubei","xin shui, Hubei",Hubei,Other,TRUE,9,14,0.00446196662260563,4.9824975588632e-5,3,TRUE
"Huang family, gui zhu, Guizhou","gui zhu, Guizhou",Guizhou,Other,TRUE,9,14,0.0047908725845733,9.031419651320108e-8,3,TRUE
"Ding family, Wujin, Jiangsu","Wujin, Jiangsu",Jiangsu,Jiangsu,TRUE,9,13,0.00484270418174764,2.246983810246863e-4,3,TRUE
"He family, Shanyin, Zhejiang","Shanyin, Zhejiang",Zhejiang,Zhejiang,TRUE,12,13,0.0036880917192373,3.3189104954792216e-5,3,TRUE
"mao family, Rugao, Jiangsu","Rugao, Jiangsu",Jiangsu,Jiangsu,TRUE,9,13,0.00299217024444606,2.0561900747451906e-7,3,TRUE
"lao family, tong xiang, Zhejiang","tong xiang, Zhejiang",Zhejiang,Zhejiang,TRUE,6,13,0.00747777848063656,5.578467425570924e-4,3,TRUE
"xia family, jiang yin, Jiangsu","jiang yin, Jiangsu",Jiangsu,Jiangsu,TRUE,10,13,0.00368018227592793,0.00998038571811224,3,TRUE
"Wang family, bao ying, Jiangsu","bao ying, Jiangsu",Jiangsu,Jiangsu,TRUE,4,13,0.00222892950317286,9.901574328092836e-5,3,TRUE
"qiu family, xin jian, Jiangxi","xin jian, Jiangxi",Jiangxi,Other,TRUE,9,13,0.00306975855157783,0.01033473357687587,3,TRUE
"Qian family, jia ding, Jiangsu","jia ding, Jiangsu",Jiangsu,Jiangsu,TRUE,7,13,0.0029196479973682,6.026398816711867e-7,3,TRUE
"Qian family, gui an, Zhejiang","gui an, Zhejiang",Zhejiang,Zhejiang,TRUE,10,13,0.00498803816504931,5.094167355828566e-5,3,TRUE
"Chen family, unknown",unknown,qi ta,Other,FALSE,13,13,0.00482205004398865,1.6838091332521533e-5,3,TRUE
"Chen family, Yizheng, Jiangsu","Yizheng, Jiangsu",Jiangsu,Jiangsu,TRUE,7,13,0.00307811070463966,7.4851639879297566e-6,3,TRUE
"Chen family, Yixing, Jiangsu","Yixing, Jiangsu",Jiangsu,Jiangsu,TRUE,7,13,0.00917203326731024,1.5325767143581584e-4,3,TRUE
"Yan family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,TRUE,10,12,0.00682044577859821,2.2065897024740484e-5,3,TRUE
"Liu family, Guichi, Anhui","Guichi, Anhui",Anhui,Anhui,TRUE,6,12,0.00201683958361915,9.408641702156678e-7,3,TRUE
"Ye family, gui an, Zhejiang","gui an, Zhejiang",Zhejiang,Zhejiang,TRUE,11,12,0.00331566784500485,7.621693584937025e-5,3,TRUE
"kang family, xing xian, Shanxi","xing xian, Shanxi",Shanxi,Other,TRUE,8,12,0.00249195386434953,1.1215322986190492e-4,3,TRUE
"Zhang family, Yanghu, Jiangsu","Yanghu, Jiangsu",Jiangsu,Jiangsu,TRUE,8,12,0.00245347919204831,8.403880297917449e-6,3,TRUE
"Xu family, hai yan, Zhejiang","hai yan, Zhejiang",Zhejiang,Zhejiang,TRUE,9,12,0.00274096669006182,4.9848439652103976e-5,3,TRUE
"Li family, Jiaxing, Zhejiang","Jiaxing, Zhejiang",Zhejiang,Zhejiang,TRUE,9,12,0.00591011586307543,4.242621876758782e-6,3,TRUE
"Yang family, Wuxian, Jiangsu","Wuxian, Jiangsu",Jiangsu,Jiangsu,TRUE,9,12,0.00334161428771332,6.286759873563493e-5,3,TRUE
"Yang family, Wuxi, Jiangsu","Wuxi, Jiangsu",Jiangsu,Jiangsu,TRUE,5,12,0.00279783435517133,1.0555320004053864e-4,3,TRUE
"Shen family, wu jiang, Jiangsu","wu jiang, Jiangsu",Jiangsu,Jiangsu,TRUE,7,12,0.00223080075058015,2.67056203666211e-7,3,TRUE
"Pan family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,TRUE,5,12,0.00351105345843489,1.2391655354213957e-4,3,TRUE
"Wang family, jia ding, Jiangsu","jia ding, Jiangsu",Jiangsu,Jiangsu,TRUE,8,12,0.00381396733751342,6.015478451390158e-7,3,TRUE
"Zhao family, tai hu, Anhui","tai hu, Anhui",Anhui,Anhui,TRUE,3,12,0.00461203153663459,2.8472515756200273e-6,3,TRUE
"Chen family, yi ning, Jiangxi","yi ning, Jiangxi",Jiangxi,Other,TRUE,8,12,0.00268435460996403,4.978584721498383e-5,3,TRUE
"Chen family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,TRUE,10,12,0.00299942703317192,2.8643987272423892e-5,3,TRUE
"Gao family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,TRUE,8,12,0.00133754026262637,1.334538554144254e-5,3,TRUE
"Liu family, lu jiang, Anhui","lu jiang, Anhui",Anhui,Anhui,TRUE,5,11,0.00324663707174791,3.340035993867156e-5,3,TRUE
"Wu family, hai feng, Shandong","hai feng, Shandong",Shandong,Other,TRUE,6,11,0.00700827794212806,3.54891886227026e-8,3,TRUE
"Wu family, wu jiang, Jiangsu","wu jiang, Jiangsu",Jiangsu,Jiangsu,TRUE,11,11,0.00258003941303441,1.7863403655299385e-6,3,TRUE
"Sun family, Yanghu, Jiangsu","Yanghu, Jiangsu",Jiangsu,Jiangsu,TRUE,6,11,0.00403203612073434,3.754097741680859e-5,3,TRUE
"Xu family, Yixing, Jiangsu","Yixing, Jiangsu",Jiangsu,Jiangsu,TRUE,6,11,0.00218803590129635,1.3881881285293629e-5,3,TRUE
"Xu family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,TRUE,9,11,0.00218456724756575,1.9700360912292695e-5,3,TRUE
"qi family, de qing, Zhejiang","de qing, Zhejiang",Zhejiang,Zhejiang,TRUE,5,11,0.00245462019656495,2.7535323962026025e-5,3,TRUE
"Li family, xin yang, Jiangsu","xin yang, Jiangsu",Jiangsu,Jiangsu,TRUE,7,11,7.522414577327656e-4,5.2856100501250094e-5,3,TRUE
"Li family, Wujin, Jiangsu","Wujin, Jiangsu",Jiangsu,Jiangsu,TRUE,7,11,0.00272750283676542,1.0179530728015957e-4,3,TRUE
"Li family, Yinxian, Zhejiang","Yinxian, Zhejiang",Zhejiang,Zhejiang,TRUE,6,11,0.00636073505884251,1.0130402912283816e-7,3,TRUE
"ke family, jiao zhou, Shandong","jiao zhou, Shandong",Shandong,Other,TRUE,8,11,0.00493216806388863,8.085089670515781e-4,3,TRUE
"Wang family, unknown",unknown,qi ta,Other,TRUE,10,11,0.00272851409276847,0.00493219688756947,3,TRUE
"Jiang family, Wujin, Jiangsu","Wujin, Jiangsu",Jiangsu,Jiangsu,TRUE,5,11,0,5.566231725026639e-4,3,TRUE
"Jiang family, zhang zhou, Jiangsu","zhang zhou, Jiangsu",Jiangsu,Jiangsu,TRUE,9,11,0.00308178930320132,6.089698026110927e-5,3,TRUE
"Yuan family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,TRUE,9,11,0.0033374382111824,2.4972989960049927e-5,3,TRUE
"Xu family, hou guan, Fujian","hou guan, Fujian",Fujian,Other,TRUE,8,11,0.0050657862128134,1.928448495986806e-6,3,TRUE
"Shao family, zhao wen, Jiangsu","zhao wen, Jiangsu",Jiangsu,Jiangsu,TRUE,6,11,0.00178713255432847,1.2971007836993888e-5,3,TRUE
"Zheng family, zhang sha, Hunan","zhang sha, Hunan",Hunan,Other,TRUE,8,11,0.00499030191801033,4.508252980321182e-6,3,TRUE
"Qian family, jia shan, Zhejiang","jia shan, Zhejiang",Zhejiang,Zhejiang,TRUE,9,11,0.00492612725997623,5.420844507866332e-5,3,TRUE
"lu fei family, tong xiang, Zhejiang","tong xiang, Zhejiang",Zhejiang,Zhejiang,TRUE,7,11,0.00294424805474704,6.658194524242875e-5,3,TRUE
"han family, zhang zhou, Jiangsu","zhang zhou, Jiangsu",Jiangsu,Jiangsu,TRUE,7,11,0.00241715873627451,1.0111344348721004e-4,3,TRUE
"Gu family, Wuxi, Jiangsu","Wuxi, Jiangsu",Jiangsu,Jiangsu,TRUE,7,11,0.00332315283463403,4.242426384642051e-6,3,TRUE
"Huang family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,TRUE,10,11,0.00249715684494542,1.6414345628400228e-5,3,TRUE
"Yan family, Wuxian, Jiangsu","Wuxian, Jiangsu",Jiangsu,Jiangsu,TRUE,7,10,0.00306674629965389,1.1139861133167504e-4,3,TRUE
"Yan family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,TRUE,9,10,0.00289518486053136,2.4822086711379824e-6,3,TRUE
"He family, ping le, Guangxi","ping le, Guangxi",Guangxi,Other,TRUE,8,10,0.00215177934177549,3.1414255493389796e-6,3,TRUE
"kuang family, lin gui, Guangxi","lin gui, Guangxi",Guangxi,Other,TRUE,9,10,0.00491380441119648,1.2234796751647028e-7,3,TRUE
"Liu family, zhu cheng, Shandong","zhu cheng, Shandong",Shandong,Other,TRUE,7,10,0.00140994840925257,1.26169985236649e-5,3,TRUE
"Liu family, Yizheng, Jiangsu","Yizheng, Jiangsu",Jiangsu,Jiangsu,TRUE,8,10,0.00307058007482981,2.2337276261467408e-4,3,TRUE
"lu family, de zhou, Shandong","de zhou, Shandong",Shandong,Other,TRUE,5,10,0.00190844415453801,7.335901969842062e-6,3,TRUE
"took_wife family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,TRUE,7,10,0.00203715402803347,4.835516917207762e-5,3,TRUE
"Zhang family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,FALSE,8,10,0.00257793996472379,1.1440534925873057e-4,3,TRUE
"Zhang family, wan ping, Zhili","wan ping, Zhili",Zhili,Other,TRUE,5,10,0.00613714381376104,4.639533931949297e-6,3,TRUE
"Cao family, Shexian, Anhui","Shexian, Anhui",Anhui,Anhui,TRUE,7,10,0.00271070073025462,6.800529290406022e-5,3,TRUE
"ceng family, hua yang, Sichuan","hua yang, Sichuan",Sichuan,Other,TRUE,7,10,0.00276072888829008,5.267567877062096e-6,3,TRUE
"Zhu family, Haining, Zhejiang","Haining, Zhejiang",Zhejiang,Zhejiang,FALSE,8,10,0.00236493724155677,5.148435836398548e-5,3,TRUE
"Li family, xiang yin, Hunan","xiang yin, Hunan",Hunan,Other,TRUE,7,10,0.00331543964410152,2.597213894575084e-9,3,TRUE
"Shen family, hou guan, Fujian","hou guan, Fujian",Fujian,Other,TRUE,5,10,0.00289988579913993,2.0849041277545898e-7,3,TRUE
"wen family, tai gu, Shanxi","tai gu, Shanxi",Shanxi,Other,TRUE,5,10,0.02281872112745121,0.00475743345486262,3,TRUE
"Pan family, yuan he, Jiangsu","yuan he, Jiangsu",Jiangsu,Jiangsu,TRUE,5,10,0.001480932582242,8.698825693246613e-6,3,TRUE
"Wang family, zhu cheng, Shandong","zhu cheng, Shandong",Shandong,Other,TRUE,5,10,0.01214558231804469,2.228715279901698e-4,3,TRUE
"Wang family, Xiushui, Zhejiang","Xiushui, Zhejiang",Zhejiang,Zhejiang,TRUE,8,10,0.00413098403241767,1.4089078623402023e-4,3,TRUE
"Wang family, wan ping, Zhili","wan ping, Zhili",Zhili,Other,TRUE,4,10,0.00221596769186378,6.901778717672667e-4,3,TRUE
"qi family, shou yang, Shanxi","shou yang, Shanxi",Shanxi,Other,TRUE,8,10,0.00410407914591521,5.2252557196418346e-5,3,TRUE
"mou family, jiang yin, Jiangsu","jiang yin, Jiangsu",Jiangsu,Jiangsu,TRUE,6,10,8.721382123416708e-4,3.533803120249064e-4,3,TRUE
"cai family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,TRUE,5,10,0.00215846106422495,7.509583968254708e-5,3,TRUE
"he family, shan hua, Hunan","shan hua, Hunan",Hunan,Other,TRUE,6,10,0.01225622932937201,4.511337617290172e-6,3,TRUE
"Zhao family, nan feng, Jiangxi","nan feng, Jiangxi",Jiangxi,Other,TRUE,5,10,0.0010682084284817,1.032801206893914e-4,3,TRUE
"Lu family, Qingpu, Jiangsu","Qingpu, Jiangsu",Jiangsu,Jiangsu,TRUE,7,10,0.0096543313124774,1.7777163279182932e-6,3,TRUE
"lu family, Xincheng, Jiangxi","Xincheng, Jiangxi",Jiangxi,Other,TRUE,2,10,0.00184185513094669,2.3505021016809855e-4,3,TRUE
"Yan family, tong xiang, Zhejiang","tong xiang, Zhejiang",Zhejiang,Zhejiang,TRUE,7,9,0.00264768142079394,1.1038793435508489e-6,3,TRUE
"Yu family, zhao wen, Jiangsu","zhao wen, Jiangsu",Jiangsu,Jiangsu,TRUE,7,9,0.00177262354089483,1.3873618243797774e-6,3,TRUE
"Liu family, hou guan, Fujian","hou guan, Fujian",Fujian,Other,TRUE,3,9,2.990801039026097e-4,2.1514989381420425e-7,3,TRUE
